updatedAt,log_return
2022-02-24,0.74787003
2022-02-25,0.77723811
2022-02-26,0.7740362
2022-02-27,0.78933653
2022-02-28,0.86015213
2022-03-01,0.8634248
2022-03-02,0.85857805
2022-03-03,0.86205923
2022-03-04,0.89289699
2022-03-05,0.89469198
2022-03-06,0.82469231
2022-03-07,0.82511819
2022-03-08,0.83336429
2022-03-09,0.8536072
2022-03-10,0.86513154
2022-03-11,0.85075438
2022-03-12,0.83561806
2022-03-13,0.82388668
2022-03-14,0.83226361
2022-03-15,0.83274793
2022-03-16,0.85528504
2022-03-17,0.80388406
2022-03-18,0.81847739
2022-03-19,0.77459746
2022-03-20,0.76924676
2022-03-21,0.76976093
2022-03-22,0.74910416
2022-03-23,0.74653888
2022-03-24,0.74534631
2022-03-25,0.73888856
2022-03-26,0.73931759
2022-03-27,0.72477075
2022-03-28,0.72509262
2022-03-29,0.6869641
2022-03-30,0.60247186
2022-03-31,0.60968095
2022-04-01,0.62949244
2022-04-02,0.60992134
2022-04-03,0.53370937
2022-04-04,0.53423654
2022-04-05,0.51999818
2022-04-06,0.5812421
2022-04-07,0.57547526
2022-04-08,0.55050559
2022-04-09,0.52204053
2022-04-10,0.52042322
2022-04-11,0.58956742
2022-04-12,0.58364213
2022-04-13,0.58312371
2022-04-14,0.59666104
2022-04-15,0.56599106
2022-04-16,0.5649456
2022-04-17,0.55244885
2022-04-18,0.55708603
2022-04-19,0.54724784
2022-04-20,0.54736061
2022-04-21,0.55170306
2022-04-22,0.54645636
2022-04-23,0.54030026
2022-04-24,0.54038056
2022-04-25,0.54840175
2022-04-26,0.56831761
2022-04-27,0.57657732
2022-04-28,0.57459258
2022-04-29,0.58835462
2022-04-30,0.588843
2022-05-01,0.57181825
2022-05-02,0.57495762
2022-05-03,0.57006896
2022-05-04,0.60999773
2022-05-05,0.63968042
2022-05-06,0.59997024
2022-05-07,0.59653578
2022-05-08,0.61079136
2022-05-09,0.70558119
2022-05-10,0.73083975
2022-05-11,0.79668335
2022-05-12,0.80489184
2022-05-13,0.80346448
2022-05-14,0.81087424
2022-05-15,0.8310439
2022-05-16,0.84497182
2022-05-17,0.86021224
2022-05-18,0.8902614
2022-05-19,0.91560694
2022-05-20,0.91673658
2022-05-21,0.91815983
2022-05-22,0.93254943
2022-05-23,0.9355284
2022-05-24,0.93668038
2022-05-25,0.92478615
2022-05-26,0.9316761
2022-05-27,0.92297428
2022-05-28,0.93518526
2022-05-29,0.93531004
2022-05-30,1.00894177
2022-05-31,0.99784472
2022-06-01,1.00973227
2022-06-02,1.01180781
2022-06-03,0.9830207
2022-06-04,0.97231964
2022-06-05,0.97345473
2022-06-06,0.98368576
2022-06-07,0.97766017
2022-06-08,0.90364805
2022-06-09,0.88567896
2022-06-10,0.82465665
2022-06-11,0.84752251
2022-06-12,0.85733761
2022-06-13,1.02174899
2022-06-14,1.00247578
2022-06-15,0.99993256
2022-06-16,1.07857019
2022-06-17,1.06063907
2022-06-18,1.05388411
2022-06-19,1.1695426
2022-06-20,1.16834726
2022-06-21,1.15469034
2022-06-22,1.16633353
2022-06-23,1.2212156
2022-06-24,1.25683137
2022-06-25,1.24092161
2022-06-26,1.23984538
2022-06-27,1.22758591
2022-06-28,1.22798528
2022-06-29,1.16300737
2022-06-30,1.1628503
2022-07-01,1.15225851
2022-07-02,1.15210609
2022-07-03,1.15379344
2022-07-04,1.18698391
2022-07-05,1.18558235
2022-07-06,1.19426338
2022-07-07,1.21031653
2022-07-08,1.21046146
2022-07-09,1.21090685
2022-07-10,1.19655763
2022-07-11,1.18440366
2022-07-12,1.18121227
2022-07-13,1.05516488
2022-07-14,1.0821574
2022-07-15,1.0857763
2022-07-16,1.00201747
2022-07-17,1.00400946
2022-07-18,1.0952419
2022-07-19,1.03355815
2022-07-20,1.03679018
2022-07-21,1.03913245
2022-07-22,1.00778045
2022-07-23,0.97321035
2022-07-24,0.95430072
2022-07-25,1.02901068
2022-07-26,1.01854408
2022-07-27,1.09043833
2022-07-28,1.08349404
2022-07-29,1.06808778
2022-07-30,1.0638561
2022-07-31,1.06345342
2022-08-01,1.07426951
2022-08-02,1.07510194
2022-08-03,1.05863111
2022-08-04,1.05630568
2022-08-05,1.07364486
2022-08-06,1.07610656
2022-08-07,1.07140892
2022-08-08,1.07652702
2022-08-09,1.07726416
2022-08-10,1.06919734
2022-08-11,1.03839498
2022-08-12,1.02501474
2022-08-13,1.01036829
2022-08-14,1.01860457
2022-08-15,0.9832756
2022-08-16,0.98299664
2022-08-17,0.80973856
2022-08-18,0.8014385
2022-08-19,0.93894514
2022-08-20,0.93427211
2022-08-21,0.9340923
2022-08-22,0.93385875
2022-08-23,0.93130623
2022-08-24,0.85427851
2022-08-25,0.85668093
2022-08-26,0.85489498
2022-08-27,0.83235664
2022-08-28,0.84247759
2022-08-29,0.89601405
2022-08-30,0.89700357
2022-08-31,0.89497659
2022-09-01,0.89815588
2022-09-02,0.89802217
2022-09-03,0.89856764
2022-09-04,0.85742634
2022-09-05,0.85800551
2022-09-06,0.8659479
2022-09-07,0.86696179
2022-09-08,0.8555111
2022-09-09,0.8214915
2022-09-10,0.82784895
2022-09-11,0.81381793
2022-09-12,0.81590524
2022-09-13,0.86019846
2022-09-14,0.87368396
2022-09-15,0.9408537
2022-09-16,0.94180485
2022-09-17,0.94768342
2022-09-18,0.88686663
2022-09-19,0.89380159
2022-09-20,0.89438294
2022-09-21,0.91068806
2022-09-22,0.93510464
2022-09-23,0.93563046
2022-09-24,0.92925506
2022-09-25,0.84626046
2022-09-26,0.85598806
2022-09-27,0.84436582
2022-09-28,0.78814624
2022-09-29,0.78711821
2022-09-30,0.78298356
2022-10-01,0.77797874
2022-10-02,0.78138757
2022-10-03,0.79526334
2022-10-04,0.80141247
2022-10-05,0.79502248
2022-10-06,0.78762768
2022-10-07,0.76781066
2022-10-08,0.76726359
2022-10-09,0.74143808
2022-10-10,0.72911833
2022-10-11,0.72902786
2022-10-12,0.73039983
2022-10-13,0.67777643
2022-10-14,0.65950955
2022-10-15,0.56011324
2022-10-16,0.56292887
2022-10-17,0.55949631
2022-10-18,0.45652321
2022-10-19,0.44751168
2022-10-20,0.42817687
2022-10-21,0.3786137
2022-10-22,0.31761676
2022-10-23,0.34278478
2022-10-24,0.34566087
2022-10-25,0.43922855
2022-10-26,0.48585365
2022-10-27,0.50345196
2022-10-28,0.50928247
2022-10-29,0.52337908
2022-10-30,0.52862946
2022-10-31,0.52794605
2022-11-01,0.51441043
2022-11-02,0.52735169
2022-11-03,0.52065011
2022-11-04,0.56821709
2022-11-05,0.57095991
2022-11-06,0.58462467
2022-11-07,0.58173432
2022-11-08,0.81968316
2022-11-09,1.04940369
2022-11-10,1.19897938
2022-11-11,1.19871074
2022-11-12,1.20137296
2022-11-13,1.20446879
2022-11-14,1.20471815
2022-11-15,1.20194725
2022-11-16,1.20338665
2022-11-17,1.20305095
2022-11-18,1.20239634
2022-11-19,1.2025819
2022-11-20,1.2196964
2022-11-21,1.22200269
2022-11-22,1.2180798
2022-11-23,1.22859453
2022-11-24,1.19170914
2022-11-25,1.15997118
2022-11-26,1.15748749
2022-11-27,1.15106711
2022-11-28,1.13797326
2022-11-29,1.15121071
2022-11-30,1.17685812
2022-12-01,1.17661908
2022-12-02,1.1732421
2022-12-03,1.17891554
2022-12-04,1.15399432
2022-12-05,1.15430686
2022-12-06,1.15173381
2022-12-07,1.15468748
2022-12-08,1.02625298
2022-12-09,0.77525971
2022-12-10,0.53065195
2022-12-11,0.52988991
2022-12-12,0.52427538
2022-12-13,0.52737594
2022-12-14,0.52672355
2022-12-15,0.5385358
2022-12-16,0.59851216
2022-12-17,0.60003122
2022-12-18,0.5990151
2022-12-19,0.60006256
